protein.key,protein.Entry,protein.Accession,protein.Description,protein.dataBaseType,protein.score,protein.falsePositiveRate,protein.avgMass,protein.MatchedProducts,protein.matchedPeptides,protein.digestPeps,protein.seqCover(%),protein.MatchedPeptideIntenSum,protein.top3MatchedPeptideIntenSum,protein.MatchedProductIntenSum,protein.fmolOnColumn,protein.ngramOnColumn,protein.AutoCurate,protein.Key_ForHomologs
12356,sp|O00330|ODPX_HUMAN,Pyruvate,dehydrogenase protein X component_ mitochondrial OS=Homo sapiens GN=PDHX PE=1 SV=3,Regular,749.7879,0.00,54350.5010,43,10,33,22.36,71806,45470,19430,24.1782,1.3141,Green,
18088,sp|P09493|TPM1_HUMAN,Tropomyosin,alpha-1 chain OS=Homo sapiens GN=TPM1 PE=1 SV=2,Regular,748.7880,0.00,32765.6444,57,10,28,28.52,182246,0,41178,,,Green,18038 18039 18172
17724,sp|Q9BUB7|TMM70_HUMAN,Transmembrane,protein 70_ mitochondrial OS=Homo sapiens GN=TMEM70 PE=1 SV=2,Regular,748.1097,0.00,29140.4696,36,6,20,26.15,51458,35986,7688,19.1352,0.5576,Green,
5341,sp|Q9BQ67|GRWD1_HUMAN,Glutamate-rich,WD repeat-containing protein 1 OS=Homo sapiens GN=GRWD1 PE=1 SV=1,Regular,744.0172,0.00,49818.4421,16,4,28,12.78,22597,29862,6036,15.8788,0.7911,Green,
2644,sp|P50750|CDK9_HUMAN,Cyclin-dependent,kinase 9 OS=Homo sapiens GN=CDK9 PE=1 SV=3,Regular,742.1790,0.00,43176.7990,42,7,28,18.28,52939,33833,10883,17.9904,0.7768,Green,2347 2442 2586 2807
11560,sp|Q8WTT2|NOC3L_HUMAN,Nucleolar,complex protein 3 homolog OS=Homo sapiens GN=NOC3L PE=1 SV=1,Regular,742.3469,0.00,93004.1386,98,17,76,21.88,172745,66850,31598,35.5468,3.3060,Green,
6203,sp|Q9Y3B2|EXOS1_HUMAN,Exosome,complex component CSL4 OS=Homo sapiens GN=EXOSC1 PE=1 SV=1,Regular,741.8894,0.00,21793.9569,12,3,12,21.03,15620,27756,3312,14.7590,0.3217,Green,
12810,sp|Q9UHV9|PFD2_HUMAN,Prefoldin,subunit 2 OS=Homo sapiens GN=PFDN2 PE=1 SV=1,Regular,741.6210,0.00,16704.8710,17,3,19,19.48,8413,8413,2633,4.4735,0.0747,Green,
4347,sp|Q9NR28|DBLOH_HUMAN,Diablo,homolog_ mitochondrial OS=Homo sapiens GN=DIABLO PE=1 SV=1,Regular,738.3601,0.00,27358.9683,22,4,19,13.81,37529,36498,11220,19.4074,0.5310,Green,
6841,sp|Q9UN86|G3BP2_HUMAN,Ras,GTPase-activating protein-binding protein 2 OS=Homo sapiens GN=G3BP2 PE=1 SV=2,Regular,738.1432,0.00,54178.2536,76,11,38,24.07,195357,85534,36101,45.4818,2.4641,Green,7053
9899,sp|P27816|MAP4_HUMAN,Microtubule-associated,protein 4 OS=Homo sapiens GN=MAP4 PE=1 SV=3,Regular,737.6141,0.00,121518.4468,131,26,133,30.73,201999,82150,42654,43.6824,5.3082,Green,
13067,sp|O00232|PSD12_HUMAN,26S,proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens GN=PSMD12 PE=1 SV=3,Regular,735.9415,0.00,53303.7235,47,12,38,21.49,320199,291734,73788,155.1265,8.2688,Green,
15727,sp|Q9HCN8|SDF2L_HUMAN,Stromal,cell-derived factor 2-like protein 1 OS=Homo sapiens GN=SDF2L1 PE=1 SV=2,Regular,735.4385,0.00,23826.4636,14,3,13,38.01,15621,35400,5876,18.8236,0.4485,Green,
15694,sp|Q8WVM8|SCFD1_HUMAN,Sec1,family domain-containing protein 1 OS=Homo sapiens GN=SCFD1 PE=1 SV=4,Regular,734.2357,0.00,72722.1650,75,15,49,26.95,103721,44041,24958,23.4183,1.7030,Green,
1342,sp|Q8NBU5|ATAD1_HUMAN,ATPase,family AAA domain-containing protein 1 OS=Homo sapiens GN=ATAD1 PE=1 SV=1,Regular,733.5811,0.00,41086.2940,55,7,33,24.65,125702,74461,23041,39.5939,1.6268,Green,
11812,sp|Q9Y3T9|NOC2L_HUMAN,Nucleolar,complex protein 2 homolog OS=Homo sapiens GN=NOC2L PE=1 SV=4,Regular,731.0335,0.00,85774.9510,80,13,60,13.08,167695,82062,39660,43.6356,3.7428,Green,
1083,sp|Q9BZZ5|API5_HUMAN,Apoptosis,inhibitor 5 OS=Homo sapiens GN=API5 PE=1 SV=3,Regular,730.2808,0.00,59346.8320,71,13,39,22.52,120254,57782,23733,30.7250,1.8234,Green,
12013,sp|Q15599|NHRF2_HUMAN,Na(+)/H(+,exchange regulatory cofactor NHE-RF2 OS=Homo sapiens GN=SLC9A3R2 PE=1 SV=2,Regular,726.6273,0.00,37641.9177,43,8,32,29.97,42150,28206,9609,14.9983,0.5646,Green,
13216,sp|Q15269|PWP2_HUMAN,Periodic,tryptophan protein 2 homolog OS=Homo sapiens GN=PWP2 PE=2 SV=2,Regular,725.7355,0.00,103421.6892,93,13,61,15.34,173170,88006,43144,46.7963,4.8397,Green,
5601,sp|P27144|KAD4_HUMAN,Adenylate,kinase 4_ mitochondrial OS=Homo sapiens GN=AK4 PE=1 SV=1,Regular,722.6637,0.00,25382.1101,43,8,19,37.67,64451,44548,9220,23.6879,0.6012,Green,
10976,sp|P20645|MPRD_HUMAN,Cation-dependent,mannose-6-phosphate receptor OS=Homo sapiens GN=M6PR PE=1 SV=1,Regular,722.3635,0.00,31506.5703,22,5,25,19.86,35774,41056.5,5973,21.8314,0.6878,Green,
4618,sp|Q96HY6|DDRGK_HUMAN,DDRGK,domain-containing protein 1 OS=Homo sapiens GN=DDRGK1 PE=1 SV=2,Regular,722.1475,0.00,35610.8961,40,6,25,28.66,47006,24421,9373,12.9856,0.4624,Green,
11624,sp|P35579|MYH9_HUMAN,Myosin-9,OS=Homo sapiens GN=MYH9 PE=1 SV=4,Regular,721.2578,0.00,227787.2475,282,55,164,27.91,384798,69023.48,80583,36.7025,8.3604,Green,11374 11492 11493
15086,sp|Q14690|RRP5_HUMAN,Protein,RRP5 homolog OS=Homo sapiens GN=PDCD11 PE=1 SV=3,Regular,720.0865,0.00,210069.7207,271,42,147,25.07,481275,132416,114950,70.4108,14.7912,Green,
13656,sp|Q5T8P6|RBM26_HUMAN,RNA-binding,protein 26 OS=Homo sapiens GN=RBM26 PE=1 SV=3,Regular,717.8287,0.00,113996.6310,96,16,61,14.30,125315,35600,25173,18.9299,2.1579,Green,13415
17794,sp|P17987|TCPA_HUMAN,T-complex,protein 1 subunit alpha OS=Homo sapiens GN=TCP1 PE=1 SV=1,Regular,717.6940,0.00,60856.9388,58,12,46,26.62,78995,47462,13759,25.2374,1.5359,Green,
11861,sp|P52298|NCBP2_HUMAN,Nuclear,cap-binding protein subunit 2 OS=Homo sapiens GN=NCBP2 PE=1 SV=1,Regular,717.3185,0.00,18172.2104,17,3,12,19.23,19645,23230.5,6181,12.3526,0.2245,Green,
6155,sp|Q15024|EXOS7_HUMAN,Exosome,complex component RRP42 OS=Homo sapiens GN=EXOSC7 PE=1 SV=3,Regular,714.2316,0.00,32448.7556,34,6,25,20.27,47733,43763,11896,23.2705,0.7551,Green,
13284,sp|Q13637|RAB32_HUMAN,Ras-related,protein Rab-32 OS=Homo sapiens GN=RAB32 PE=1 SV=3,Regular,713.2372,0.00,25225.4245,24,7,23,17.78,74027,52693,7734,28.0190,0.7068,Green,
4576,sp|Q9NV06|DCA13_HUMAN,DDB1-,and CUL4-associated factor 13 OS=Homo sapiens GN=DCAF13 PE=1 SV=2,Regular,712.0787,0.00,52029.5879,46,8,36,17.53,82156,46909,18292,24.9434,1.2978,Green,
7302,sp|P50151|GBG10_HUMAN,Guanine,nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10 OS=Homo sapiens GN=GNG10 PE=1 SV=1,Regular,711.5076,0.00,7376.4260,11,3,8,36.76,8253,10899,2167,5.7954,0.0427,Green,
18527,sp|O95881|TXD12_HUMAN,Thioredoxin,domain-containing protein 12 OS=Homo sapiens GN=TXNDC12 PE=1 SV=1,Regular,709.8276,0.00,19376.8895,23,5,15,30.81,31570,28323,4172,15.0605,0.2918,Green,
11662,sp|Q6PIU2|NCEH1_HUMAN,Neutral,cholesterol ester hydrolase 1 OS=Homo sapiens GN=NCEH1 PE=1 SV=3,Regular,708.1741,0.00,46093.0540,63,9,26,27.94,59523,37010,16859,19.6797,0.9071,Green,
1678,sp|Q14692|BMS1_HUMAN,Ribosome,biogenesis protein BMS1 homolog OS=Homo sapiens GN=BMS1 PE=1 SV=1,Regular,705.7424,0.00,146662.8583,122,22,90,18.49,557521,69086,177066,36.7358,5.3878,Green,
406,sp|O96019|ACL6A_HUMAN,Actin-like,protein 6A OS=Homo sapiens GN=ACTL6A PE=1 SV=1,Regular,703.8421,0.00,47974.3343,49,8,32,23.78,113517,85252,25717,45.3319,2.1748,Green,
8922,sp|P46013|KI67_HUMAN,Proliferation,marker protein Ki-67 OS=Homo sapiens GN=MKI67 PE=1 SV=2,Regular,702.5817,0.00,360918.1713,418,83,333,28.35,697997,118321,159918,62.9160,22.7075,Green,
13633,sp|Q92785|REQU_HUMAN,Zinc,finger protein ubi-d4 OS=Homo sapiens GN=DPF2 PE=1 SV=2,Regular,699.2402,0.00,45296.0866,28,5,34,9.46,35901,21171,11317,11.2575,0.5099,Green,
10940,sp|Q13724|MOGS_HUMAN,Mannosyl-oligosaccharide,glucosidase OS=Homo sapiens GN=MOGS PE=1 SV=5,Regular,698.4565,0.00,92088.7942,78,11,54,16.13,92256,56010,23198,29.7827,2.7427,Green,
15437,sp|P82664|RT10_HUMAN,28S,ribosomal protein S10_ mitochondrial OS=Homo sapiens GN=MRPS10 PE=1 SV=2,Regular,697.9218,0.00,23113.5776,18,4,21,32.34,28412,27114,6305,14.4176,0.3332,Green,
19451,sp|Q6PJT7|ZC3HE_HUMAN,Zinc,finger CCCH domain-containing protein 14 OS=Homo sapiens GN=ZC3H14 PE=1 SV=1,Regular,697.6564,0.00,83845.2800,87,16,53,26.36,90270,39109,20168,20.7958,1.7436,Green,
8159,sp|Q2VIR3|IF2GL_HUMAN,Putative,eukaryotic translation initiation factor 2 subunit 3-like protein OS=Homo sapiens GN=EIF2S3L PE=5 SV=2,Regular,696.5870,0.00,51798.9485,49,10,31,23.31,117904,0,28119,,,Green,8298
8648,sp|Q9UIJ7|KAD3_HUMAN,GTP:AMP,phosphotransferase AK3_ mitochondrial OS=Homo sapiens GN=AK3 PE=1 SV=4,Regular,696.4461,0.00,25565.4489,30,8,21,31.28,29580,18755,6146,9.9728,0.2550,Green,
1156,sp|P61158|ARP3_HUMAN,Actin-related,protein 3 OS=Homo sapiens GN=ACTR3 PE=1 SV=3,Regular,695.8033,0.00,47827.4696,40,7,39,20.33,66964,52326,20709,27.8238,1.3307,Green,
16911,sp|Q9NSD9|SYFB_HUMAN,Phenylalanine--tRNA,ligase beta subunit OS=Homo sapiens GN=FARSB PE=1 SV=3,Regular,694.4177,0.00,66743.0147,105,18,48,27.33,344406,145952,92239,77.6085,5.1798,Green,
4102,sp|Q16630|CPSF6_HUMAN,Cleavage,and polyadenylation specificity factor subunit 6 OS=Homo sapiens GN=CPSF6 PE=1 SV=2,Regular,693.5343,0.00,59380.9591,44,9,52,10.71,90028,41060,21673,21.8332,1.2965,Green,
14639,sp|P49406|RM19_HUMAN,39S,ribosomal protein L19_ mitochondrial OS=Homo sapiens GN=MRPL19 PE=1 SV=2,Regular,692.9125,0.00,33820.1553,34,7,29,23.29,71761,48294,25914,25.6798,0.8685,Green,
2908,sp|Q14839|CHD4_HUMAN,Chromodomain-helicase-DNA-binding,protein 4 OS=Homo sapiens GN=CHD4 PE=1 SV=2,Regular,692.5522,0.00,219544.7289,265,45,147,24.53,499519,94547.79,105255,50.2748,11.0376,Green,3051 3052
19405,sp|Q99986|VRK1_HUMAN,Serine/threonine-protein,kinase VRK1 OS=Homo sapiens GN=VRK1 PE=1 SV=1,Regular,691.5224,0.00,45818.2725,45,8,33,19.95,87035,64875,21939,34.4966,1.5806,Green,
12451,sp|Q02218|ODO1_HUMAN,2-oxoglutarate,dehydrogenase_ mitochondrial OS=Homo sapiens GN=OGDH PE=1 SV=3,Regular,691.1602,0.00,117133.0527,99,21,71,28.74,171068,60759,45768,32.3080,3.7843,Green,12127
17840,sp|Q96EY4|TMA16_HUMAN,Translation,machinery-associated protein 16 OS=Homo sapiens GN=TMA16 PE=1 SV=2,Regular,690.3517,0.00,24092.4299,20,4,18,20.69,33685,32272,4381,17.1603,0.4134,Green,
12040,sp|P78316|NOP14_HUMAN,Nucleolar,protein 14 OS=Homo sapiens GN=NOP14 PE=1 SV=3,Regular,686.6884,0.00,98352.8809,89,20,74,21.24,118427,55062,24951,29.2786,2.8796,Green,
1039,sp|P28838|AMPL_HUMAN,Cytosol,aminopeptidase OS=Homo sapiens GN=LAP3 PE=1 SV=3,Regular,684.4100,0.00,56565.6487,70,16,44,33.91,99697,50646,16667,26.9305,1.5233,Green,
14916,sp|Q9H7B2|RPF2_HUMAN,Ribosome,production factor 2 homolog OS=Homo sapiens GN=RPF2 PE=1 SV=2,Regular,682.7289,0.00,35754.0260,41,8,24,26.47,84896,56602,16987,30.0975,1.0761,Green,
19260,sp|Q00341|VIGLN_HUMAN,Vigilin,OS=Homo sapiens GN=HDLBP PE=1 SV=2,Regular,679.5349,0.00,142083.1429,121,25,116,23.66,282427,58370,44296,31.0376,4.4099,Green,
1099,sp|Q99873|ANM1_HUMAN,Protein,arginine N-methyltransferase 1 OS=Homo sapiens GN=PRMT1 PE=1 SV=2,Regular,676.5316,0.00,42085.9001,53,9,31,26.59,87056,38287,13771,20.3587,0.8568,Green,
2097,sp|P11586|C1TC_HUMAN,C-1-tetrahydrofolate,synthase_ cytoplasmic OS=Homo sapiens GN=MTHFD1 PE=1 SV=3,Regular,675.1546,0.00,102243.7154,85,18,73,18.40,133652,47870,30012,25.4544,2.6025,Green,1744
3193,sp|Q96JB5|CK5P3_HUMAN,CDK5,regulatory subunit-associated protein 3 OS=Homo sapiens GN=CDK5RAP3 PE=1 SV=2,Regular,674.2373,0.00,57262.9275,49,11,43,17.98,70100,42450,11848,22.5723,1.2926,Green,
15564,sp|Q15043|S39AE_HUMAN,Zinc,transporter ZIP14 OS=Homo sapiens GN=SLC39A14 PE=1 SV=3,Regular,673.1377,0.00,54953.7468,17,2,19,2.64,17289,47877,4365,25.4581,1.3990,Green,
3542,sp|P09497|CLCB_HUMAN,Clathrin,light chain B OS=Homo sapiens GN=CLTB PE=1 SV=1,Regular,672.4864,0.00,25304.5750,24,5,16,17.47,32489,27898,5609,14.8345,0.3754,Green,
7780,sp|P17693|HLAG_HUMAN,HLA,class I histocompatibility antigen_ alpha chain G OS=Homo sapiens GN=HLA-G PE=1 SV=1,Regular,671.3398,0.00,38566.3589,10,1,26,3.85,57565,0,24024,,,Green,34 35 38 42 43 93 94 95 96 97 98 99 100 101 102 103 104 194 224 225 226 228 229 233 234 235 260 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 305 306 307 309 310 366 371 7809 7888
14291,sp|Q13200|PSMD2_HUMAN,26S,proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens GN=PSMD2 PE=1 SV=3,Regular,670.8149,0.00,100941.2856,94,19,85,26.43,188733,79010,30345,42.0127,4.2408,Green,
2078,sp|Q53HL2|BOREA_HUMAN,Borealin,OS=Homo sapiens GN=CDCA8 PE=1 SV=2,Regular,670.3100,0.00,31437.0629,31,10,22,38.57,36759,19616,7318,10.4306,0.3279,Green,
7092,sp|Q14697|GANAB_HUMAN,Neutral,alpha-glucosidase AB OS=Homo sapiens GN=GANAB PE=1 SV=3,Regular,668.8782,0.00,107330.3755,105,20,69,25.42,148359,60764,33411,32.3106,3.4679,Green,
6343,sp|Q52LJ0|FA98B_HUMAN,Protein,FAM98B OS=Homo sapiens GN=FAM98B PE=1 SV=1,Regular,665.7617,0.00,37590.1578,31,5,28,17.88,28341,23824,5407,12.6682,0.4762,Green,
7001,sp|P26885|FKBP2_HUMAN,Peptidyl-prolyl,cis-trans isomerase FKBP2 OS=Homo sapiens GN=FKBP2 PE=1 SV=2,Regular,664.5944,0.00,15820.3721,7,2,10,16.20,12062,18093,3800,9.6208,0.1522,Green,
688,sp|P49419|AL7A1_HUMAN,Alpha-aminoadipic,semialdehyde dehydrogenase OS=Homo sapiens GN=ALDH7A1 PE=1 SV=5,Regular,664.1504,0.00,59057.5131,57,11,39,25.60,86837,49142,19326,26.1307,1.5432,Green,
15649,sp|P55809|SCOT1_HUMAN,Succinyl-CoA:3-ketoacid,coenzyme A transferase 1_ mitochondrial OS=Homo sapiens GN=OXCT1 PE=1 SV=1,Regular,663.9465,0.00,56613.9546,42,8,40,21.73,60193,38990,12553,20.7325,1.1738,Green,15699
15850,sp|P42285|SK2L2_HUMAN,Superkiller,viralicidic activity 2-like 2 OS=Homo sapiens GN=SKIV2L2 PE=1 SV=3,Regular,662.3798,0.00,118831.4793,106,24,92,23.70,257923,63059,49344,33.5310,3.9845,Green,
2256,sp|Q9UBR2|CATZ_HUMAN,Cathepsin,Z OS=Homo sapiens GN=CTSZ PE=1 SV=1,Regular,661.5019,0.00,34552.3068,22,5,19,17.82,62235,24728,8722,13.1489,0.4543,Green,
5155,sp|P06733|ENOA_HUMAN,Alpha-enolase,OS=Homo sapiens GN=ENO1 PE=1 SV=2,Regular,660.7896,0.00,47511.2010,44,9,31,29.26,67824,35355.33,14416,18.7998,0.8932,Green,5862 5906
312,sp|P30153|2AAA_HUMAN,Serine/threonine-protein,phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens GN=PPP2R1A PE=1 SV=4,Regular,660.3026,0.00,66107.0813,71,14,50,22.58,143705,81061,22907,43.1033,2.8494,Green,217
8858,sp|P19013|K2C4_HUMAN,Keratin_,type II cytoskeletal 4 OS=Homo sapiens GN=KRT4 PE=1 SV=4,Regular,658.9059,0.00,57684.5162,43,8,42,10.49,346175,1872.466,131335,0.9957,0.0574,Green,5639 5667 5668 5747 5748 5749 5853 8642 8643 8644 8699 8818 8819 8857 8859 8860 8861
384,sp|Q9H845|ACAD9_HUMAN,Acyl-CoA,dehydrogenase family member 9_ mitochondrial OS=Homo sapiens GN=ACAD9 PE=1 SV=1,Regular,657.9407,0.00,69387.7329,68,15,52,19.32,119721,44726,19969,23.7826,1.6502,Green,
12663,sp|Q15070|OXA1L_HUMAN,Mitochondrial,inner membrane protein OXA1L OS=Homo sapiens GN=OXA1L PE=1 SV=3,Regular,657.8453,0.00,48947.1378,38,6,25,14.25,83608,73412,13642,39.0361,1.9107,Green,
16290,sp|Q13573|SNW1_HUMAN,SNW,domain-containing protein 1 OS=Homo sapiens GN=SNW1 PE=1 SV=1,Regular,656.0338,0.00,61551.5751,74,16,56,28.54,108780,54903,24786,29.1941,1.7969,Green,
8645,sp|Q8N1N4|K2C78_HUMAN,Keratin_,type II cytoskeletal 78 OS=Homo sapiens GN=KRT78 PE=1 SV=2,Regular,655.5361,0.00,57664.2819,37,8,42,7.69,439862,74415.43,180579,39.5696,2.2818,Green,5639 5668 5747 5748 5749 5804 5805 5853 7234 8643 8818 8857 8859 8860 8861 9103 9354 19316
4424,sp|P17661|DESM_HUMAN,Desmin,OS=Homo sapiens GN=DES PE=1 SV=3,Regular,655.1244,0.00,53592.8984,47,11,46,8.51,428871,26241.26,309176,13.9535,0.7478,Green,5749 5853 8861 12805 19316
18684,sp|Q14157|UBP2L_HUMAN,Ubiquitin-associated,protein 2-like OS=Homo sapiens GN=UBAP2L PE=1 SV=2,Regular,654.6891,0.00,114648.6954,112,22,50,27.78,148847,58070,34547,30.8781,3.5401,Green,
10665,sp|Q29RF7|PDS5A_HUMAN,Sister,chromatid cohesion protein PDS5 homolog A OS=Homo sapiens GN=PDS5A PE=1 SV=1,Regular,654.4753,0.00,152370.1838,130,28,112,19.00,184959,56495,32753,30.0406,4.5773,Green,10666
9563,sp|Q86X29|LSR_HUMAN,Lipolysis-stimulated,lipoprotein receptor OS=Homo sapiens GN=LSR PE=1 SV=4,Regular,653.8196,0.00,72579.5072,65,15,52,24.19,61127,22854,15107,12.1524,0.8820,Green,
14377,sp|O43242|PSMD3_HUMAN,26S,proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens GN=PSMD3 PE=1 SV=2,Regular,647.5860,0.00,61091.7135,51,10,57,18.16,66065,34012,12222,18.0855,1.1049,Green,
14226,sp|P35998|PRS7_HUMAN,26S,proteasome regulatory subunit 7 OS=Homo sapiens GN=PSMC2 PE=1 SV=3,Regular,647.1559,0.00,49033.1345,68,15,37,37.88,83217,27308,16781,14.5207,0.7120,Green,
14605,sp|Q9H9J2|RM44_HUMAN,39S,ribosomal protein L44_ mitochondrial OS=Homo sapiens GN=MRPL44 PE=1 SV=1,Regular,646.7900,0.00,37877.5853,34,6,30,17.47,54732,34776,10045,18.4918,0.7004,Green,
9354,sp|P78386|KRT85_HUMAN,Keratin_,type II cuticular Hb5 OS=Homo sapiens GN=KRT85 PE=1 SV=1,Regular,645.7040,0.00,57341.9230,23,5,47,9.47,345453,7529.517,160451,4.0037,0.2296,Green,5639 5668 5747 5748 5749 5804 5805 5853 7234 8643 8645 8818 8859 8860 8861 9103 19316
17501,sp|Q9BVC6|TM109_HUMAN,Transmembrane,protein 109 OS=Homo sapiens GN=TMEM109 PE=1 SV=1,Regular,643.6735,0.00,26210.0250,28,5,15,17.28,121482,99915,31143,53.1288,1.3925,Green,
8083,sp|O43719|HTSF1_HUMAN,HIV,Tat-specific factor 1 OS=Homo sapiens GN=HTATSF1 PE=1 SV=1,Regular,642.8196,0.00,86423.1627,71,12,106,13.25,66651,27522,18279,14.6345,1.2648,Green,
3457,sp|P09543|CN37_HUMAN,2'_3'-cyclic-nucleotide,3'-phosphodiesterase OS=Homo sapiens GN=CNP PE=1 SV=2,Regular,641.8704,0.00,47977.8827,54,10,41,25.65,71236,31583,10098,16.7939,0.8057,Green,
5940,sp|P16422|EPCAM_HUMAN,Epithelial,cell adhesion molecule OS=Homo sapiens GN=EPCAM PE=1 SV=2,Regular,641.2202,0.00,35616.6807,26,5,27,11.78,55918,43963,8417,23.3769,0.8326,Green,
12616,sp|O60313|OPA1_HUMAN,Dynamin-like,120 kDa protein_ mitochondrial OS=Homo sapiens GN=OPA1 PE=1 SV=3,Regular,639.9738,0.00,112201.0979,115,21,87,23.65,145708,53005,30508,28.1849,3.1624,Green,
16658,sp|O43291|SPIT2_HUMAN,Kunitz-type,protease inhibitor 2 OS=Homo sapiens GN=SPINT2 PE=1 SV=2,Regular,639.8416,0.00,28969.5617,17,4,19,15.87,24944,17035.5,4601,9.0584,0.2624,Green,
4053,sp|Q05048|CSTF1_HUMAN,Cleavage,stimulation factor subunit 1 OS=Homo sapiens GN=CSTF1 PE=1 SV=1,Regular,639.6645,0.00,49156.1258,47,7,25,23.43,58826,41327,13275,21.9752,1.0802,Green,
8188,sp|Q58FG1|HS904_HUMAN,Putative,heat shock protein HSP 90-alpha A4 OS=Homo sapiens GN=HSP90AA4P PE=5 SV=1,Regular,638.9172,0.00,47826.0048,19,3,36,6.22,60982,0,15108,,,Green,7739 7740
16984,sp|Q9P2R7|SUCB1_HUMAN,Succinate--CoA,ligase [ADP-forming] subunit beta_ mitochondrial OS=Homo sapiens GN=SUCLA2 PE=1 SV=3,Regular,638.2850,0.00,50659.5454,55,12,40,21.81,70631,30771,11726,16.3622,0.8289,Green,
6961,sp|Q9NY12|GAR1_HUMAN,H/ACA,ribonucleoprotein complex subunit 1 OS=Homo sapiens GN=GAR1 PE=1 SV=1,Regular,637.3996,0.00,22518.9861,25,4,14,13.82,51912,47722.5,10748,25.3759,0.5714,Green,
11647,sp|O75380|NDUS6_HUMAN,NADH,dehydrogenase [ubiquinone] iron-sulfur protein 6_ mitochondrial OS=Homo sapiens GN=NDUFS6 PE=1 SV=1,Regular,635.6179,0.00,14053.7950,14,5,12,42.74,16533,14791,2257,7.8650,0.1105,Green,
15082,sp|Q9Y3A4|RRP7A_HUMAN,Ribosomal,RNA-processing protein 7 homolog A OS=Homo sapiens GN=RRP7A PE=1 SV=2,Regular,635.4278,0.00,32505.1638,25,5,22,24.29,21616,13651,5576,7.2588,0.2359,Green,
18892,sp|Q7Z2W4|ZCCHV_HUMAN,Zinc,finger CCCH-type antiviral protein 1 OS=Homo sapiens GN=ZC3HAV1 PE=1 SV=3,Regular,635.0795,0.00,103199.3210,76,16,75,20.73,104529,53261,17348,28.3210,2.9227,Green,
8254,sp|O60841|IF2P_HUMAN,Eukaryotic,translation initiation factor 5B OS=Homo sapiens GN=EIF5B PE=1 SV=4,Regular,634.6997,0.00,139283.2619,88,20,103,14.02,100402,36290,20322,19.2968,2.6877,Green,
16666,sp|Q9Y6N5|SQOR_HUMAN,Sulfide:quinone,oxidoreductase_ mitochondrial OS=Homo sapiens GN=SQOR PE=1 SV=1,Regular,633.9836,0.00,50245.9449,52,12,40,22.89,57365,26088,11270,13.8720,0.6970,Green,
5839,sp|Q99661|KIF2C_HUMAN,Kinesin-like,protein KIF2C OS=Homo sapiens GN=KIF2C PE=1 SV=2,Regular,633.5004,0.00,82225.5108,53,14,59,22.48,65206,25588,17098,13.6062,1.1188,Green,5789
13280,sp|Q9UL25|RAB21_HUMAN,Ras-related,protein Rab-21 OS=Homo sapiens GN=RAB21 PE=1 SV=3,Regular,633.0409,0.00,24746.7912,21,4,21,19.11,29650,28152,7883,14.9695,0.3704,Green,
1130,sp|Q9NVJ2|ARL8B_HUMAN,ADP-ribosylation,factor-like protein 8B OS=Homo sapiens GN=ARL8B PE=1 SV=1,Regular,632.8660,0.00,21767.1771,20,4,21,27.42,28380,23138,5456,12.3034,0.2678,Green,1096
17551,sp|Q9H5Q4|TFB2M_HUMAN,Dimethyladenosine,transferase 2_ mitochondrial OS=Homo sapiens GN=TFB2M PE=1 SV=1,Regular,630.9996,0.00,45805.1643,53,12,35,25.25,203471,150725,18264,80.1465,3.6711,Green,
14465,sp|Q13123|RED_HUMAN,Protein,Red OS=Homo sapiens GN=IK PE=1 SV=3,Regular,630.6551,0.00,65716.4269,81,13,171,21.36,150747,80708,29611,42.9156,2.8203,Green,
7234,sp|P14136|GFAP_HUMAN,Glial,fibrillary acidic protein OS=Homo sapiens GN=GFAP PE=1 SV=1,Regular,628.9898,0.00,49937.3250,24,6,48,9.26,357975,15480.28,159402,8.2315,0.4111,Green,5639 5668 5747 5748 5749 5804 5805 5853 8643 8645 8818 8859 8860 8861 9103 9354 19316
6193,sp|Q9BSJ8|ESYT1_HUMAN,Extended,synaptotagmin-1 OS=Homo sapiens GN=ESYT1 PE=1 SV=1,Regular,627.3022,0.00,123369.8474,101,19,79,19.75,173396,60620.89,29368,32.2345,3.9768,Green,10169 17407
7371,sp|O94925|GLSK_HUMAN,Glutaminase,kidney isoform_ mitochondrial OS=Homo sapiens GN=GLS PE=1 SV=1,Regular,627.2158,0.00,74316.6724,48,10,53,20.33,55064,42808,12471,22.7627,1.6916,Green,
13606,sp|P40938|RFC3_HUMAN,Replication,factor C subunit 3 OS=Homo sapiens GN=RFC3 PE=1 SV=2,Regular,623.9518,0.00,41354.7576,44,7,33,25.00,69060,41058,13022,21.8322,0.9029,Green,
13037,sp|Q14651|PLSI_HUMAN,Plastin-1,OS=Homo sapiens GN=PLS1 PE=1 SV=2,Regular,623.9219,0.00,70652.7593,46,7,51,13.35,64404,17246.71,16025,9.1708,0.6479,Green,13694 13763
